,word,count,log_count,probability,first,second,third,fourth,fifth,log_likelihood
23335,karet,31453,10.35624964708645,2.3260760896172127e-05,k,a,r,e,t,40.77393954172207
23336,kview,31450,10.356154262128587,2.3260546655807756e-05,k,v,i,e,w,35.046689056953866
23337,heare,31450,10.356154262128587,2.3260546655807756e-05,h,e,a,r,e,40.10954641349811
23338,babli,31450,10.356154262128587,2.3260546655807756e-05,b,a,b,l,i,39.012939924079184
23339,warto,31448,10.356090667101697,2.3260403817544376e-05,w,a,r,t,o,39.76969222272569
23340,gpgga,31444,10.355963464913646,2.3260118113763325e-05,g,p,g,g,a,36.76611380285486
23341,alcom,31444,10.355963464913646,2.3260118113763325e-05,a,l,c,o,m,37.41009549051217
23342,vtter,31442,10.35589985775146,2.325997524824334e-05,v,t,t,e,r,37.60356779183521
23343,vgeas,31442,10.35589985775146,2.325997524824334e-05,v,g,e,a,s,37.555583544435365
23344,serpo,31442,10.35589985775146,2.325997524824334e-05,s,e,r,p,o,39.514364473686236
23345,cains,31441,10.355868052653099,2.3259903812075476e-05,c,a,i,n,s,41.09434497954573
23346,cctbx,31439,10.355804439421526,2.3259760932923285e-05,c,c,t,b,x,35.230132761816364
23347,monoi,31436,10.355709011986066,2.3259546597151667e-05,m,o,n,o,i,39.99662113034781
23348,libbi,31433,10.355613575443341,2.3259332240924583e-05,l,i,b,b,i,37.082177047251584
23349,kokes,31433,10.355613575443341,2.3259332240924583e-05,k,o,k,e,s,39.931140556733496
23350,qhite,31432,10.355581761238296,2.3259260784302558e-05,q,h,i,t,e,36.64108884077975
23351,nsabp,31428,10.355454494295712,2.3258974935078916e-05,n,s,a,b,p,35.58603010113048
23352,wavin,31427,10.355422675029144,2.3258903467088404e-05,w,a,v,i,n,38.657053653536224
23353,bebox,31425,10.355359033458448,2.3258760524284835e-05,b,e,b,o,x,37.482422301640156
23354,ringd,31421,10.35523173816502,2.3258474611383492e-05,r,i,n,g,d,38.18350179229985
23355,nival,31420,10.355199911809612,2.3258403127471014e-05,n,i,v,a,l,38.261691605278244
23356,kampa,31420,10.355199911809612,2.3258403127471014e-05,k,a,m,p,a,39.00298450533093
23357,joing,31419,10.355168084441255,2.3258331641283395e-05,j,o,i,n,g,37.79951411868438
23358,wakko,31414,10.355008932402978,2.325797417621306e-05,w,a,k,k,o,37.49175994422081
23359,usion,31414,10.355008932402978,2.325797417621306e-05,u,s,i,o,n,37.18693493349021
23360,kenro,31413,10.354977098955573,2.325790267637153e-05,k,e,n,r,o,39.578395096652166
23361,rygel,31412,10.354945264494765,2.325783117425384e-05,r,y,g,e,l,37.62963038685701
23362,luzzi,31412,10.354945264494765,2.325783117425384e-05,l,u,z,z,i,35.16074642814554
23363,ihram,31412,10.354945264494765,2.325783117425384e-05,i,h,r,a,m,37.5812836927608
23364,didge,31406,10.354754236444899,2.3257402113740256e-05,d,i,d,g,e,38.65547587176252
23365,coorg,31405,10.354722394888482,2.3257330595685397e-05,c,o,o,r,g,38.65706548616433
23366,jomes,31402,10.354626864135467,2.3257116027856327e-05,j,o,m,e,s,40.01429315514022
23367,ganey,31401,10.354595018522993,2.325704450069132e-05,g,a,n,e,y,40.843242196200535
23368,aduly,31399,10.354531324255456,2.325690143952747e-05,a,d,u,l,y,36.93579730928536
23369,irlam,31397,10.3544676259307,2.3256758369250863e-05,i,r,l,a,m,37.86405068775148
23370,gummo,31391,10.354276506607956,2.325632910373289e-05,g,u,m,m,o,37.976795332909845
23371,pinin,31386,10.354117212598666,2.3255971319787104e-05,p,i,n,i,n,40.207416635758584
23372,netrc,31382,10.353989759119013,2.3255685051589965e-05,n,e,t,r,c,38.097579864222254
23373,vidic,31381,10.353957893210753,2.32556134788394e-05,v,i,d,i,c,37.40367286388029
23374,ruedi,31380,10.353926026287024,2.325554190380803e-05,r,u,e,d,i,38.30031314390502
23375,kukuk,31379,10.353894158347762,2.3255470326495713e-05,k,u,k,u,k,36.06313917791863
23376,hinks,31378,10.3538622893929,2.3255398746902298e-05,h,i,n,k,s,39.416108541990404
23377,mieko,31377,10.353830419422378,2.3255327165027647e-05,m,i,e,k,o,38.946490328430265
23378,ttype,31376,10.353798548436128,2.325525558087161e-05,t,t,y,p,e,36.16781016078846
23379,mbari,31376,10.353798548436128,2.325525558087161e-05,m,b,a,r,i,37.34995422650659
23380,kedem,31375,10.353766676434086,2.3255183994434045e-05,k,e,d,e,m,38.63936528524803
23381,hjres,31375,10.353766676434086,2.3255183994434045e-05,h,j,r,e,s,37.398946165419375
23382,wbite,31374,10.353734803416186,2.3255112405714802e-05,w,b,i,t,e,37.25976735162858
23383,segur,31374,10.353734803416186,2.3255112405714802e-05,s,e,g,u,r,38.65231872099753
23384,ngugi,31368,10.353543543972167,2.3254682825476003e-05,n,g,u,g,i,35.44031772158665
23385,nelli,31367,10.353511663841456,2.3254611220780953e-05,n,e,l,l,i,39.13093450891981
23386,sprol,31365,10.353447900530844,2.3254468004542195e-05,s,p,r,o,l,38.357667236730954
23387,hrusa,31365,10.353447900530844,2.3254468004542195e-05,h,r,u,s,a,38.33973255698041
23388,hains,31365,10.353447900530844,2.3254468004542195e-05,h,a,i,n,s,40.674046472143466
23389,turno,31364,10.353416017350813,2.3254396392998196e-05,t,u,r,n,o,39.541794529725145
23390,rylan,31361,10.353320361711043,2.3254181544665942e-05,r,y,l,a,n,38.44040581416039
23391,nueve,31359,10.353256586200818,2.3254038301026116e-05,n,u,e,v,e,37.66338779931186
23392,zubov,31356,10.353160915308612,2.3253823418435977e-05,z,u,b,o,v,34.16967712089289
23393,zofia,31354,10.353097129628477,2.3253680151953922e-05,z,o,f,i,a,37.41132951231316
23394,fftoc,31352,10.353033339879467,2.3253536876332927e-05,f,f,t,o,c,35.518042994476815
23395,galer,31348,10.352905748172756,2.3253250297669485e-05,g,a,l,e,r,40.66661127030671
23396,rupel,31347,10.35287384770222,2.3253178647289967e-05,r,u,p,e,l,38.65737420484864
23397,dotes,31347,10.35287384770222,2.3253178647289967e-05,d,o,t,e,s,41.06161339750564
23398,muthu,31346,10.352841946214014,2.3253106994624697e-05,m,u,t,h,u,36.51181283184001
23399,kraze,31345,10.352810043708068,2.3253035339673525e-05,k,r,a,z,e,37.737275551909164
23400,gmxde,31345,10.352810043708068,2.3253035339673525e-05,g,m,x,d,e,35.647674581078
23401,wwwaa,31344,10.352778140184322,2.325296368243631e-05,w,w,w,a,a,35.79945824803657
23402,wahba,31344,10.352778140184322,2.325296368243631e-05,w,a,h,b,a,37.48234029042304
23403,sthlm,31342,10.352714330083161,2.3252820361103163e-05,s,t,h,l,m,36.06384307101571
23404,weott,31340,10.352650515910012,2.325267703062408e-05,w,e,o,t,t,38.78744444720517
23405,diari,31340,10.352650515910012,2.325267703062408e-05,d,i,a,r,i,39.355523583941185
23406,roley,31339,10.352618607296279,2.3252605361954446e-05,r,o,l,e,y,40.34301831321605
23407,planz,31335,10.352490962658775,2.3252318664405255e-05,p,l,a,n,z,37.26140166757363
23408,tisco,31334,10.352459048953433,2.3252246984299563e-05,t,i,s,c,o,38.95439154040806
23409,namee,31330,10.352331383946238,2.3251960240998815e-05,n,a,m,e,e,40.81447208827464
23410,cotts,31330,10.352331383946238,2.3251960240998815e-05,c,o,t,t,s,40.53409841096328
23411,upend,31323,10.352107930958221,2.3251458352119837e-05,u,p,e,n,d,35.865402911221715
23412,umake,31320,10.35201215010474,2.3251243222550043e-05,u,m,a,k,e,36.50524685494634
23413,roure,31320,10.35201215010474,2.3251243222550043e-05,r,o,u,r,e,39.54158412272393
23414,eidal,31320,10.35201215010474,2.3251243222550043e-05,e,i,d,a,l,38.75844446626569
23415,jandd,31317,10.351916360076409,2.3251028072372983e-05,j,a,n,d,d,38.31943093127422
23416,juman,31313,10.351788625763605,2.325074117340766e-05,j,u,m,a,n,38.469915179542845
23417,myton,31310,10.351692814320451,2.325052597513162e-05,m,y,t,o,n,38.09915216068102
23418,khost,31309,10.351660875132662,2.3250454237790813e-05,k,h,o,s,t,37.66514648426204
23419,crcks,31309,10.351660875132662,2.3250454237790813e-05,c,r,c,k,s,38.584858256071314
23420,butki,31309,10.351660875132662,2.3250454237790813e-05,b,u,t,k,i,38.14753703519989
23421,hiero,31304,10.351501163890248,2.3250095516714285e-05,h,i,e,r,o,39.13908897557636
23422,sebek,31300,10.351373376528244,2.324980849859726e-05,s,e,b,e,k,39.08550106232374
23423,hicom,31300,10.351373376528244,2.324980849859726e-05,h,i,c,o,m,37.66728726513299
23424,pokef,31297,10.351277525289294,2.324959321093746e-05,p,o,k,e,f,37.47058865413064
23425,bunye,31297,10.351277525289294,2.324959321093746e-05,b,u,n,y,e,38.416361522215524
23426,fonty,31295,10.351213619358802,2.3249449674365856e-05,f,o,n,t,y,39.51591827109584
23427,nassp,31292,10.35111775280497,2.3249234352307912e-05,n,a,s,s,p,37.882506572909286
23428,mcrrc,31292,10.35111775280497,2.3249234352307912e-05,m,c,r,r,c,37.2995953303069
23429,berek,31292,10.35111775280497,2.3249234352307912e-05,b,e,r,e,k,39.86766300629613
23430,tende,31291,10.35108579524461,2.3249162573701202e-05,t,e,n,d,e,39.96545883790952
23431,yabbs,31290,10.351053836662928,2.3249090792800548e-05,y,a,b,b,s,37.1752604297065
23432,noval,31288,10.350989916435351,2.324894722411683e-05,n,o,v,a,l,38.56972658307531
23433,anejo,31287,10.350957954789322,2.3248875436333466e-05,a,n,e,j,o,36.11364161087711
23434,witts,31286,10.350925992121715,2.3248803646255576e-05,w,i,t,t,s,39.34690692273313
23435,ruutu,31282,10.350798131234187,2.3248516462995795e-05,r,u,u,t,u,36.97259587119728
23436,celbs,31278,10.35067025399616,2.3248229243011806e-05,c,e,l,b,s,39.41189601635062
23437,clins,31275,10.350574335335113,2.3248013803917914e-05,c,l,i,n,s,39.67516151717642
23438,palce,31268,10.35035048934022,2.3247511032321806e-05,p,a,l,c,e,40.34800824686313
23439,dubuc,31268,10.35035048934022,2.3247511032321806e-05,d,u,b,u,c,36.54388038381613
23440,naude,31262,10.350158581455416,2.324707999564592e-05,n,a,u,d,e,39.387085777387085
23441,fomin,31258,10.350030622402139,2.324679259189995e-05,f,o,m,i,n,39.51889715510994
23442,vacom,31255,10.349934642365913,2.3246577014953705e-05,v,a,c,o,m,37.69971781054305
23443,rtlde,31252,10.349838653116635,2.324636141731439e-05,r,t,l,d,e,37.98609505525949
23444,pokre,31252,10.349838653116635,2.324636141731439e-05,p,o,k,r,e,39.09959270455834
23445,hazmi,31252,10.349838653116635,2.324636141731439e-05,h,a,z,m,i,37.143581476427265
23446,joies,31248,10.34971065311646,2.324607392159922e-05,j,o,i,e,s,40.538226934858955
23447,ututo,31246,10.349646646971848,2.3245930159940663e-05,u,t,u,t,o,36.233632015867755
23448,styes,31241,10.349486613684583,2.3245570715531985e-05,s,t,y,e,s,38.60804547550332
23449,puros,31241,10.349486613684583,2.3245570715531985e-05,p,u,r,o,s,40.29817528624161
23450,whige,31240,10.349454603953623,2.3245498819746968e-05,w,h,i,g,e,37.61777330979621
23451,needa,31240,10.349454603953623,2.3245498819746968e-05,n,e,e,d,a,39.47382187848774
23452,junes,31239,10.349422593198005,2.3245426921660508e-05,j,u,n,e,s,39.96097426023272
23453,tclsh,31238,10.349390581417667,2.3245355021272466e-05,t,c,l,s,h,36.77208460235104
23454,ostan,31238,10.349390581417667,2.3245355021272466e-05,o,s,t,a,n,37.95256907856176
23455,ardee,31234,10.349262524047791,2.3245067396701486e-05,a,r,d,e,e,40.08488839611532
23456,cplds,31233,10.349230507142863,2.3244995484803307e-05,c,p,l,d,s,38.203514237346305
23457,sekou,31229,10.349102429271342,2.3244707814184397e-05,s,e,k,o,u,37.51861000065466
23458,alnum,31229,10.349102429271342,2.3244707814184397e-05,a,l,n,u,m,37.432664339652014
23459,kaili,31228,10.349070407240182,2.324463589077239e-05,k,a,i,l,i,39.65272419331346
23460,tonid,31225,10.348974334993779,2.3244420106716528e-05,t,o,n,i,d,39.775542276555186
23461,slowe,31224,10.348942308860451,2.3244348174090805e-05,s,l,o,w,e,37.55583003143573
23462,picus,31224,10.348942308860451,2.3244348174090805e-05,p,i,c,u,s,39.03811361168692
23463,datap,31224,10.348942308860451,2.3244348174090805e-05,d,a,t,a,p,38.89247543807158
23464,nurul,31219,10.348782162806907,2.324398847640227e-05,n,u,r,u,l,38.310489579943024
23465,lygus,31219,10.348782162806907,2.324398847640227e-05,l,y,g,u,s,37.14264695570723
23466,biler,31219,10.348782162806907,2.324398847640227e-05,b,i,l,e,r,40.26861085354674
23467,barad,31219,10.348782162806907,2.324398847640227e-05,b,a,r,a,d,40.42556181004209
23468,poekr,31216,10.348686062862892,2.3243772630135907e-05,p,o,e,k,r,38.91400833755673
23469,lfepa,31216,10.348686062862892,2.3243772630135907e-05,l,f,e,p,a,36.38133907860488
23470,okres,31214,10.3486219911025,2.324362872110035e-05,o,k,r,e,s,38.242669194598314
23471,garbe,31214,10.3486219911025,2.324362872110035e-05,g,a,r,b,e,39.70383410549516
23472,wyite,31211,10.348525875764018,2.3243412840257085e-05,w,y,i,t,e,37.92375794789707
23473,logot,31207,10.348397707607221,2.3243124966852005e-05,l,o,g,o,t,38.78373421337905
23474,feito,31207,10.348397707607221,2.3243124966852005e-05,f,e,i,t,o,39.5027782120674
23475,belka,31206,10.348365663001127,2.3243052992735336e-05,b,e,l,k,a,39.63647445949762
23476,poult,31205,10.348333617368143,2.3242981016312207e-05,p,o,u,l,t,38.904887126411474
23477,atitd,31204,10.348301570708204,2.3242909037582478e-05,a,t,i,t,d,37.896043299299166
23478,tview,31194,10.347981047611771,2.3242189123389416e-05,t,v,i,e,w,35.27579718942694
23479,prsrt,31194,10.347981047611771,2.3242189123389416e-05,p,r,s,r,t,38.46620538718143
23480,finwl,31194,10.347981047611771,2.3242189123389416e-05,f,i,n,w,l,36.838760330090714
23481,kusum,31193,10.347948989650975,2.324211711927728e-05,k,u,s,u,m,37.01299454829822
23482,niver,31191,10.34788487064608,2.3241973104127727e-05,n,i,v,e,r,38.67420007267978
23483,knaak,31191,10.34788487064608,2.3241973104127727e-05,k,n,a,a,k,37.722424512237495
23484,insts,31190,10.347852809601848,2.3241901093090006e-05,i,n,s,t,s,38.216908423574075
23485,vinas,31188,10.34778868442949,2.3241757064087957e-05,v,i,n,a,s,40.04873177533125
23486,ommon,31188,10.34778868442949,2.3241757064087957e-05,o,m,m,o,n,36.880923074124404
23487,rozas,31187,10.347756620301231,2.324168504612333e-05,r,o,z,a,s,39.09483025725297
23488,nirsa,31187,10.347756620301231,2.324168504612333e-05,n,i,r,s,a,39.756165450133736
23489,floam,31187,10.347756620301231,2.324168504612333e-05,f,l,o,a,m,37.74483621132436
23490,bolos,31187,10.347756620301231,2.324168504612333e-05,b,o,l,o,s,40.74675120715124
23491,ionut,31186,10.347724555144831,2.324161302584943e-05,i,o,n,u,t,38.518392265574214
23492,dubhs,31183,10.347628353506122,2.3241396951170654e-05,d,u,b,h,s,37.87485881942097
23493,naved,31182,10.347596284236497,2.3241324921658206e-05,n,a,v,e,d,38.88156557286008
23494,vetas,31174,10.347339693048996,2.3240748602385892e-05,v,e,t,a,s,39.84750120990951
23495,offix,31173,10.347307614520757,2.324067655207804e-05,o,f,f,i,x,33.63043982541915
23496,herky,31173,10.347307614520757,2.324067655207804e-05,h,e,r,k,y,38.85287078302147
23497,whkte,31167,10.347115121738641,2.324024420168754e-05,w,h,k,t,e,37.120046886968524
23498,zedek,31166,10.347083036005559,2.3240172135197173e-05,z,e,d,e,k,37.21213824049131
23499,louch,31166,10.347083036005559,2.3240172135197173e-05,l,o,u,c,h,37.76350728959477
23500,iolit,31164,10.34701886145075,2.324002799527916e-05,i,o,l,i,t,39.376811053574244
23501,malum,31159,10.346858407043523,2.323966760500967e-05,m,a,l,u,m,38.567436349741854
23502,whitd,31156,10.34676212203984,2.3239451343088137e-05,w,h,i,t,d,37.29045380947119
23503,makki,31152,10.34663372761198,2.3239162961464614e-05,m,a,k,k,i,38.12622825327342
23504,dacus,31151,10.346601626429049,2.323909086027296e-05,d,a,c,u,s,39.526533643221484
23505,talet,31150,10.3465695242156,2.3239018756766694e-05,t,a,l,e,t,40.728345572593575
23506,vesid,31149,10.346537420971563,2.323894665094567e-05,v,e,s,i,d,38.39072294353226
23507,dhikr,31149,10.346537420971563,2.323894665094567e-05,d,h,i,k,r,37.56445047304902
23508,awaye,31149,10.346537420971563,2.323894665094567e-05,a,w,a,y,e,36.682226990092595
23509,macie,31148,10.346505316696877,2.323887454280975e-05,m,a,c,i,e,40.591305777160244
23510,hazed,31148,10.346505316696877,2.323887454280975e-05,h,a,z,e,d,38.299653794752274
23511,ajuga,31146,10.346441105055284,2.3238730319592585e-05,a,j,u,g,a,35.32538992645415
23512,hiroo,31141,10.346280557910271,2.3238369721028434e-05,h,i,r,o,o,39.64666722635485
23513,roved,31140,10.346248445387989,2.3238297594367914e-05,r,o,v,e,d,38.6695862387246
23514,ikram,31139,10.34621633183446,2.323822546539115e-05,i,k,r,a,m,36.19284264029775
23515,morna,31138,10.34618421724962,2.3238153334098e-05,m,o,r,n,a,40.81136935019353
23516,gawky,31136,10.346119984985732,2.3238009064561917e-05,g,a,w,k,y,37.481040877066924
23517,ahite,31136,10.346119984985732,2.3238009064561917e-05,a,h,i,t,e,39.45049153614225
23518,namaz,31134,10.346055748595795,2.323786478575848e-05,n,a,m,a,z,38.22184647235243
23519,hrant,31132,10.345991508079278,2.3237720497686498e-05,h,r,a,n,t,38.745050814553174
23520,plker,31131,10.345959386273389,2.3237648350174436e-05,p,l,k,e,r,38.13481780667373
23521,kozel,31129,10.345895139566009,2.32375040481974e-05,k,o,z,e,l,38.37274994546494
23522,etrog,31128,10.34586301466439,2.3237431893732144e-05,e,t,r,o,g,36.79621023406996
23523,touma,31126,10.345798761764955,2.323728757784738e-05,t,o,u,m,a,39.07462163017824
23524,malko,31122,10.345670243579455,2.323699891825674e-05,m,a,l,k,o,39.60632897420284
23525,esire,31121,10.345638111452145,2.323692674756214e-05,e,s,i,r,e,38.351887603322126
23526,inist,31120,10.345605978292328,2.323685457454847e-05,i,n,i,s,t,37.191353813542605
23527,eacom,31120,10.345605978292328,2.323685457454847e-05,e,a,c,o,m,38.15369457007689
23528,chado,31119,10.345573844099938,2.323678239921558e-05,c,h,a,d,o,38.39633169199155
23529,msnia,31118,10.345541708874908,2.323671022156332e-05,m,s,n,i,a,39.370570208759744
23530,dalma,31116,10.345477435326664,2.323656585930009e-05,d,a,l,m,a,39.86964473671354
23531,lizum,31114,10.345413157647068,2.3236421487757588e-05,l,i,z,u,m,35.83835457264584
23532,gibts,31111,10.345316733380217,2.3236204913042588e-05,g,i,b,t,s,39.33513255915116
23533,vitti,31100,10.344963098167325,2.3235410627040234e-05,v,i,t,t,i,38.3078550166945
23534,ringz,31099,10.344930943309528,2.3235338405291596e-05,r,i,n,g,z,37.05347330739836
23535,glend,31098,10.344898787417762,2.3235266181220596e-05,g,l,e,n,d,37.99953419268378
23536,siong,31094,10.344770153509685,2.3234977261710074e-05,s,i,o,n,g,38.802829805468306
23537,roomd,31092,10.34470583035011,2.3234832788016798e-05,r,o,o,m,d,38.376069217728805
23538,xemex,31090,10.344641503052799,2.3234688305029924e-05,x,e,m,e,x,36.449286661624306
23539,grees,31089,10.344609337852328,2.3234616060051014e-05,g,r,e,e,s,40.40805021917762
23540,dojin,31087,10.344545004347415,2.323447156312149e-05,d,o,j,i,n,37.899653178235695
23541,bhaal,31086,10.344512836042844,2.3234399311170584e-05,b,h,a,a,l,38.997978078700314
23542,turon,31085,10.344480666703438,2.323432705689538e-05,t,u,r,o,n,39.711727304781625
23543,bookq,31081,10.344351978996153,2.323403801654859e-05,b,o,o,k,q,35.58289299690759
23544,rcall,31076,10.344191096070311,2.323367666380046e-05,r,c,a,l,l,37.653665770319854
23545,bajor,31070,10.343998002387092,2.3233242963749864e-05,b,a,j,o,r,37.762613332888186
23546,lucke,31068,10.343933629539539,2.3233098378454396e-05,l,u,c,k,e,38.258522597959825
23547,savic,31066,10.343869252547853,2.323295378385096e-05,s,a,v,i,c,38.686137416733864
23548,zdrok,31065,10.343837062497794,2.323288148305838e-05,z,d,r,o,k,35.17035088036447
23549,degan,31061,10.343708291934567,2.3232592256612148e-05,d,e,g,a,n,39.55657718978971
23550,charu,31057,10.343579504787346,2.3232302992917272e-05,c,h,a,r,u,37.209122413101845
23551,ineos,31055,10.343515104993404,2.3232158347098594e-05,i,n,e,o,s,38.42968748757762
23552,miika,31050,10.343354087361625,2.323179669179281e-05,m,i,i,k,a,39.57292584608441
23553,gened,31050,10.343354087361625,2.323179669179281e-05,g,e,n,e,d,39.9953333007369
23554,pezzo,31045,10.343193043798992,2.3231434978244767e-05,p,e,z,z,o,36.13558021637002
